date,symbol,open,close,Volume USDT,up/down
28/12/2021 4:00,BTC/USDT,49826.47,49040.16,1494821486,down
28/12/2021 3:00,BTC/USDT,49780.66,49826.48,590899296.7,up
28/12/2021 2:00,BTC/USDT,49818.14,49780.66,585110848.9,down
28/12/2021 1:00,BTC/USDT,50346,49818.13,993153363.1,down
28/12/2021 0:00,BTC/USDT,50707.72,50346.01,1021112426,down
27/12/2021 23:00,BTC/USDT,51007.08,50707.72,412766972.7,down
27/12/2021 22:00,BTC/USDT,50972.82,51007.08,444382053.6,up
27/12/2021 21:00,BTC/USDT,51217.46,50972.15,346197443.3,down
27/12/2021 20:00,BTC/USDT,51207.93,51217.45,683222461.6,up
27/12/2021 19:00,BTC/USDT,51692,51207.92,628640919.2,down
27/12/2021 18:00,BTC/USDT,51834.03,51691.99,504894320.7,down
27/12/2021 17:00,BTC/USDT,51457.91,51834.03,1168693179,up
27/12/2021 16:00,BTC/USDT,51449.29,51460,357168980.1,up
27/12/2021 15:00,BTC/USDT,51490.09,51449.29,456353048.9,down
27/12/2021 14:00,BTC/USDT,51293.82,51490.09,847322051.4,up
27/12/2021 13:00,BTC/USDT,51108.63,51293.82,726932303.5,up
27/12/2021 12:00,BTC/USDT,50765.07,51108.62,735960721,up
27/12/2021 11:00,BTC/USDT,50788.35,50765.06,245883712.9,down
27/12/2021 10:00,BTC/USDT,50750.16,50788.35,345757471,up
27/12/2021 9:00,BTC/USDT,50559.54,50750.16,333013701.5,up
27/12/2021 8:00,BTC/USDT,50693.01,50559.88,304187641.2,down
27/12/2021 7:00,BTC/USDT,50933.63,50693.01,338511364.9,down
27/12/2021 6:00,BTC/USDT,50852.9,50933.62,285981983.5,up
27/12/2021 5:00,BTC/USDT,50996.61,50852.91,192434423.6,down
27/12/2021 4:00,BTC/USDT,51007.02,50996.6,341766203.3,down
27/12/2021 3:00,BTC/USDT,50813.26,51007.02,340563483.9,up
27/12/2021 2:00,BTC/USDT,50772.06,50813.26,291267026.3,up
27/12/2021 1:00,BTC/USDT,50617.73,50772.06,304897142.5,up
27/12/2021 0:00,BTC/USDT,50765.73,50617.73,424281808.2,down
26/12/2021 23:00,BTC/USDT,50963.97,50765.73,390207658.3,down
26/12/2021 22:00,BTC/USDT,50777.32,50963.96,447806486.3,up
26/12/2021 21:00,BTC/USDT,50256.24,50777.32,1003584659,up
26/12/2021 20:00,BTC/USDT,50330,50256.24,119325666.2,down
26/12/2021 19:00,BTC/USDT,50335.63,50330.01,224072207.3,down
26/12/2021 18:00,BTC/USDT,50236.84,50335.63,263282630.3,up
26/12/2021 17:00,BTC/USDT,50230.01,50237.34,228269594.8,up
26/12/2021 16:00,BTC/USDT,50039.1,50230,383729127.1,up
26/12/2021 15:00,BTC/USDT,49890.32,50039.1,468082040.2,up
26/12/2021 14:00,BTC/USDT,49833.93,49890.33,218968277.6,up
26/12/2021 13:00,BTC/USDT,49862.03,49833.92,201469570.2,down
26/12/2021 12:00,BTC/USDT,49729.35,49862.04,378781505.5,up
26/12/2021 11:00,BTC/USDT,50069.02,49729.35,648064371.7,down
26/12/2021 10:00,BTC/USDT,50000.92,50069.01,229215021.6,up
26/12/2021 9:00,BTC/USDT,49881.85,50000.14,335128742.4,up
26/12/2021 8:00,BTC/USDT,49915.87,49881.85,278920920,down
26/12/2021 7:00,BTC/USDT,49889.01,49915.86,190122323.5,up
26/12/2021 6:00,BTC/USDT,49851.38,49889.01,167927230.8,up
26/12/2021 5:00,BTC/USDT,49860.04,49851.38,197144150.2,down
26/12/2021 4:00,BTC/USDT,49672.68,49860.04,376553638.4,up
26/12/2021 3:00,BTC/USDT,50031.62,49672.67,857457428.5,down
26/12/2021 2:00,BTC/USDT,50532.13,50032.32,851344907.6,down
26/12/2021 1:00,BTC/USDT,50382.92,50532.13,390026942,up
26/12/2021 0:00,BTC/USDT,50403.64,50383.36,418471069.1,down
25/12/2021 23:00,BTC/USDT,50605.11,50403.64,732701984.4,down
25/12/2021 22:00,BTC/USDT,50951.5,50605.11,464107298.4,down
25/12/2021 21:00,BTC/USDT,50867.17,50951.51,181890203.2,up
25/12/2021 20:00,BTC/USDT,50901.01,50867.17,289445246,down
25/12/2021 19:00,BTC/USDT,50988.4,50901.01,188604025.2,down
25/12/2021 18:00,BTC/USDT,50787.07,50988.4,635134820.4,up
25/12/2021 17:00,BTC/USDT,50611.44,50787.07,907884632.5,up
25/12/2021 16:00,BTC/USDT,50669.01,50611.43,438295595.2,down
25/12/2021 15:00,BTC/USDT,50747.49,50669.01,231037269.1,down
25/12/2021 14:00,BTC/USDT,50846.61,50747.49,157859680.3,down
25/12/2021 13:00,BTC/USDT,50794.19,50846.61,329169811.7,up
25/12/2021 12:00,BTC/USDT,50686.71,50790.94,273358097.4,up
25/12/2021 11:00,BTC/USDT,50647.29,50685.22,222970038.6,up
25/12/2021 10:00,BTC/USDT,50811.4,50648.01,416500918,down
25/12/2021 9:00,BTC/USDT,50878.44,50811.39,156843843.7,down
25/12/2021 8:00,BTC/USDT,50916.3,50878.45,158952078.8,down
25/12/2021 7:00,BTC/USDT,50947.07,50916.29,226287559.3,down
25/12/2021 6:00,BTC/USDT,50880.16,50947.07,331185559.3,up
25/12/2021 5:00,BTC/USDT,50867.78,50880.64,111248324.1,up
25/12/2021 4:00,BTC/USDT,50833.29,50867.79,160978798.6,up
25/12/2021 3:00,BTC/USDT,50763.72,50833.29,193033576.7,up
25/12/2021 2:00,BTC/USDT,50969.67,50764.11,201212284.6,down
25/12/2021 1:00,BTC/USDT,51031.43,50969.68,205647507,down
25/12/2021 0:00,BTC/USDT,50809.37,51031.42,279599107.3,up
24/12/2021 23:00,BTC/USDT,50762.59,50808.55,413053377.5,up
24/12/2021 22:00,BTC/USDT,50869.02,50762.59,464890948.7,down
24/12/2021 21:00,BTC/USDT,51098.63,50872.08,223484857.7,down
24/12/2021 20:00,BTC/USDT,51127.36,51098.62,644734295.5,down
24/12/2021 19:00,BTC/USDT,51580.85,51127.36,887999436.7,down
24/12/2021 18:00,BTC/USDT,51089.3,51582.1,900749936.2,up
24/12/2021 17:00,BTC/USDT,50926.63,51089.3,265150715.8,up
24/12/2021 16:00,BTC/USDT,50923.47,50926.63,672241522.2,up
24/12/2021 15:00,BTC/USDT,50727.31,50923.47,937632336,up
24/12/2021 14:00,BTC/USDT,51027.82,50728.96,512306131.8,down
24/12/2021 13:00,BTC/USDT,51007.89,51027.82,369693423.1,up
24/12/2021 12:00,BTC/USDT,50976,51007.9,418847768.8,up
24/12/2021 11:00,BTC/USDT,51177.09,50976,657245996,down
24/12/2021 10:00,BTC/USDT,51261.2,51177.1,221065473.5,down
24/12/2021 9:00,BTC/USDT,51062.62,51263.75,280829761.9,up
24/12/2021 8:00,BTC/USDT,50989.99,51062.62,341571007.3,up
24/12/2021 7:00,BTC/USDT,50878.83,50990,223393702.4,up
24/12/2021 6:00,BTC/USDT,51004.65,50878.84,280074007.4,down
24/12/2021 5:00,BTC/USDT,50935.07,51004.65,261673927.4,up
24/12/2021 4:00,BTC/USDT,51029.99,50934.06,189142537.7,down
24/12/2021 3:00,BTC/USDT,51036.13,51029.98,366281403.5,down
24/12/2021 2:00,BTC/USDT,51309.44,51036.13,609319873.5,down
24/12/2021 1:00,BTC/USDT,50861.53,51309.45,660810234.3,up
24/12/2021 0:00,BTC/USDT,50817.94,50859.27,437204976.3,up
23/12/2021 23:00,BTC/USDT,50741.01,50817.92,323152844.3,up
23/12/2021 22:00,BTC/USDT,50803.23,50741.01,260332241.3,down
23/12/2021 21:00,BTC/USDT,50905.26,50808.71,390660883.7,down
23/12/2021 20:00,BTC/USDT,51082.35,50901.91,714406853.2,down
23/12/2021 19:00,BTC/USDT,50582.98,51082.35,1304622232,up
23/12/2021 18:00,BTC/USDT,50030.95,50582.98,1560390235,up
23/12/2021 17:00,BTC/USDT,49061.47,50030.94,1453264308,up
23/12/2021 16:00,BTC/USDT,48788,49061.47,693250819.2,up
23/12/2021 15:00,BTC/USDT,48577.44,48788,332680714.6,up
23/12/2021 14:00,BTC/USDT,48589.23,48577.45,359939949.3,down
23/12/2021 13:00,BTC/USDT,48591.55,48589.22,451547470.7,down
23/12/2021 12:00,BTC/USDT,48341.46,48591.5,495610387.1,up
23/12/2021 11:00,BTC/USDT,48414.6,48344.91,369030988.6,down
23/12/2021 10:00,BTC/USDT,48361.68,48413.32,239388243,up
23/12/2021 9:00,BTC/USDT,48335.25,48361.69,273102728.6,up
23/12/2021 8:00,BTC/USDT,48118.01,48337.09,343122823.1,up
23/12/2021 7:00,BTC/USDT,48447.81,48118,429624572.6,down
23/12/2021 6:00,BTC/USDT,48374.45,48447.8,267099583,up
23/12/2021 5:00,BTC/USDT,48353.18,48374.46,243299302.8,up
23/12/2021 4:00,BTC/USDT,48509.29,48353.17,187576716.4,down
23/12/2021 3:00,BTC/USDT,48339.05,48509.3,316821481.4,up
23/12/2021 2:00,BTC/USDT,48437.64,48338.85,448572088.3,down
23/12/2021 1:00,BTC/USDT,48275.79,48437.64,373760127.9,up
23/12/2021 0:00,BTC/USDT,48569.69,48275.78,808461111.4,down
22/12/2021 23:00,BTC/USDT,48951.42,48569.69,363716380.1,down
22/12/2021 22:00,BTC/USDT,49019.9,48950.83,224804965.7,down
22/12/2021 21:00,BTC/USDT,48942.42,49019.91,335453013.3,up
22/12/2021 20:00,BTC/USDT,48911.21,48940.8,321701990.7,up
22/12/2021 19:00,BTC/USDT,48573.83,48911.21,359755797.9,up
22/12/2021 18:00,BTC/USDT,48695.07,48573.83,343861775.2,down
22/12/2021 17:00,BTC/USDT,48982.93,48695.07,387218489.4,down
22/12/2021 16:00,BTC/USDT,48858.42,48982.94,583335112.1,up
22/12/2021 15:00,BTC/USDT,48789.33,48858.42,375953845.7,up
22/12/2021 14:00,BTC/USDT,48561.67,48787.37,560326940.9,up
22/12/2021 13:00,BTC/USDT,48576.35,48558.33,641377515.5,down
22/12/2021 12:00,BTC/USDT,48979.41,48576.34,770591067.6,down
22/12/2021 11:00,BTC/USDT,49071.21,48979.4,314907672.1,down
22/12/2021 10:00,BTC/USDT,48924.99,49071.22,347151422.7,up
22/12/2021 9:00,BTC/USDT,49238.61,48924.99,528683303.3,down
22/12/2021 8:00,BTC/USDT,49175.75,49238.61,506156199.1,up
22/12/2021 7:00,BTC/USDT,49047.5,49175.75,271573803.3,up
22/12/2021 6:00,BTC/USDT,48961.72,49047.51,338807499.2,up
22/12/2021 5:00,BTC/USDT,49306.47,48961.42,382329067.9,down
22/12/2021 4:00,BTC/USDT,49237.13,49306.46,350366571.8,up
22/12/2021 3:00,BTC/USDT,49323.42,49236.8,351976979.2,down
22/12/2021 2:00,BTC/USDT,48801.66,49323.42,867156344.7,up
22/12/2021 1:00,BTC/USDT,48633.91,48801.66,284424181.7,up
22/12/2021 0:00,BTC/USDT,48875.88,48633.9,392664093.9,down
21/12/2021 23:00,BTC/USDT,49272.77,48875.15,371279611.3,down
21/12/2021 22:00,BTC/USDT,49074.94,49274.08,350156749.5,up
21/12/2021 21:00,BTC/USDT,48589.82,49074.93,483805076.6,up
21/12/2021 20:00,BTC/USDT,48606.89,48593.76,310256670.2,down
21/12/2021 19:00,BTC/USDT,48440.48,48606.89,297261746,up
21/12/2021 18:00,BTC/USDT,48636.87,48440.47,209598446.7,down
21/12/2021 17:00,BTC/USDT,48665.09,48636.87,306931451.4,down
21/12/2021 16:00,BTC/USDT,48408.64,48664.71,442592226.8,up
21/12/2021 15:00,BTC/USDT,48603.6,48408.64,708196021.9,down
21/12/2021 14:00,BTC/USDT,48874.79,48603.6,514554215.7,down
21/12/2021 13:00,BTC/USDT,48720.89,48873.19,553982845.7,up
21/12/2021 12:00,BTC/USDT,48842.65,48720.89,1211697476,down
21/12/2021 11:00,BTC/USDT,48642.07,48844.63,397122023.9,up
21/12/2021 10:00,BTC/USDT,48582.12,48642.06,264158339.6,up
21/12/2021 9:00,BTC/USDT,48558.44,48582.12,438596509.6,up
21/12/2021 8:00,BTC/USDT,48574.39,48558.44,817388324.9,down
21/12/2021 7:00,BTC/USDT,48537.33,48574.38,359408581.4,up
21/12/2021 6:00,BTC/USDT,48585.47,48537.34,354772409,down
21/12/2021 5:00,BTC/USDT,48548.24,48584.19,695740905.8,up
21/12/2021 4:00,BTC/USDT,47927.52,48548.24,1395578696,up
21/12/2021 3:00,BTC/USDT,46943.27,47927.51,1061694287,up
21/12/2021 2:00,BTC/USDT,46942.37,46943.27,242722172.1,up
21/12/2021 1:00,BTC/USDT,46788.72,46942.36,388713095.1,up
21/12/2021 0:00,BTC/USDT,46896.82,46788.72,415638749.2,down
20/12/2021 23:00,BTC/USDT,46751.57,46898.14,348982910,up
20/12/2021 22:00,BTC/USDT,46948.24,46751.57,360914493.4,down
20/12/2021 21:00,BTC/USDT,46991.65,46948.24,737077827.4,down
20/12/2021 20:00,BTC/USDT,46559.71,46991.66,681307414.2,up
20/12/2021 19:00,BTC/USDT,46242.12,46559.71,571468699,up
20/12/2021 18:00,BTC/USDT,46099.83,46240.74,333873090.5,up
20/12/2021 17:00,BTC/USDT,46391.53,46099.82,431452574.3,down
20/12/2021 16:00,BTC/USDT,45969.13,46391.53,584996607.2,up
20/12/2021 15:00,BTC/USDT,46280.82,45969,535061856.7,down
20/12/2021 14:00,BTC/USDT,45700.93,46282.07,1304463017,up
20/12/2021 13:00,BTC/USDT,45711.83,45703.07,551963406.9,down
20/12/2021 12:00,BTC/USDT,46074.13,45711.83,552692135.7,down
20/12/2021 11:00,BTC/USDT,45879.74,46074.13,382713092.4,up
20/12/2021 10:00,BTC/USDT,45837,45879.75,463275340.7,up
20/12/2021 9:00,BTC/USDT,46271.48,45837,739741072.8,down
20/12/2021 8:00,BTC/USDT,46421.66,46271.34,408479194.3,down
20/12/2021 7:00,BTC/USDT,46545.19,46421.66,527623824.8,down
20/12/2021 6:00,BTC/USDT,46432.8,46545.18,483988676.2,up
20/12/2021 5:00,BTC/USDT,46950.76,46432.8,437588819.1,down
20/12/2021 4:00,BTC/USDT,46676.54,46950.75,294836901.8,up
20/12/2021 3:00,BTC/USDT,46717.81,46676.54,266354975.2,down
20/12/2021 2:00,BTC/USDT,46605.52,46717.81,281439400.4,up
20/12/2021 1:00,BTC/USDT,46866.61,46605.53,648078092.9,down
20/12/2021 0:00,BTC/USDT,46668.65,46866.62,765875394,up
19/12/2021 23:00,BTC/USDT,47282.39,46668.63,528776486.3,down
19/12/2021 22:00,BTC/USDT,46714.99,47282.4,523351678.7,up
19/12/2021 21:00,BTC/USDT,46752.09,46714.99,198401124.8,down
19/12/2021 20:00,BTC/USDT,46658.72,46753.58,322722415.3,up
19/12/2021 19:00,BTC/USDT,47104.73,46656.13,526217755,down
19/12/2021 18:00,BTC/USDT,47129.98,47104.73,292625517.4,down
19/12/2021 17:00,BTC/USDT,47162.01,47129.99,303019860.9,down
19/12/2021 16:00,BTC/USDT,47230.34,47162,336131368.3,down
19/12/2021 15:00,BTC/USDT,47372.69,47228.69,287056081.4,down
19/12/2021 14:00,BTC/USDT,47606.89,47372.69,1705394923,down
19/12/2021 13:00,BTC/USDT,47235.18,47607.22,865204486,up
19/12/2021 12:00,BTC/USDT,47141.22,47234.99,394349732.2,up
19/12/2021 11:00,BTC/USDT,47126.86,47141.22,313011141.6,up
19/12/2021 10:00,BTC/USDT,47093.6,47126.85,515965933.9,up
19/12/2021 9:00,BTC/USDT,47463.03,47093.6,678129858.2,down
19/12/2021 8:00,BTC/USDT,47507.85,47462.68,203812071.7,down
19/12/2021 7:00,BTC/USDT,47470.94,47507.85,333835550.4,up
19/12/2021 6:00,BTC/USDT,47601.89,47471.12,286289882.4,down
19/12/2021 5:00,BTC/USDT,47871.32,47601.88,421851376.8,down
19/12/2021 4:00,BTC/USDT,47685.96,47871.31,503821120.6,up
19/12/2021 3:00,BTC/USDT,47120.29,47685.96,1053825848,up
19/12/2021 2:00,BTC/USDT,46560.9,47121.61,330065126.9,up
19/12/2021 1:00,BTC/USDT,46648.66,46558.13,270710698.4,down
19/12/2021 0:00,BTC/USDT,46815.99,46648.65,230164069.9,down
18/12/2021 23:00,BTC/USDT,46762.66,46815.99,200509488.8,up
18/12/2021 22:00,BTC/USDT,46916.98,46762.67,265689029.1,down
18/12/2021 21:00,BTC/USDT,46835.48,46916.99,198356038.4,up
18/12/2021 20:00,BTC/USDT,46623.99,46835.56,213530661.3,up
18/12/2021 19:00,BTC/USDT,46720.28,46623.99,404203140.2,down
18/12/2021 18:00,BTC/USDT,46657.54,46720.28,151677065.3,up
18/12/2021 17:00,BTC/USDT,46783.8,46657.55,264038770.3,down
18/12/2021 16:00,BTC/USDT,46845.24,46783.8,300874172.2,down
18/12/2021 15:00,BTC/USDT,46982.92,46846.39,365176131.9,down
18/12/2021 14:00,BTC/USDT,46622.15,46980.68,371941230.3,up
18/12/2021 13:00,BTC/USDT,47018.28,46621.71,385717049.4,down
18/12/2021 12:00,BTC/USDT,47055.71,47018.28,275225196.6,down
18/12/2021 11:00,BTC/USDT,47302.86,47059.59,419658929.5,down
18/12/2021 10:00,BTC/USDT,46813.94,47299.82,663579550.5,up
18/12/2021 9:00,BTC/USDT,46308.88,46813.94,353534492.7,up
18/12/2021 8:00,BTC/USDT,46327.75,46308.87,386549211.4,down
18/12/2021 7:00,BTC/USDT,46310.61,46324.6,204358302.6,up
18/12/2021 6:00,BTC/USDT,46578.92,46310.6,377851438.7,down
18/12/2021 5:00,BTC/USDT,46380,46578.92,547378750.8,up
18/12/2021 4:00,BTC/USDT,46267.45,46380.01,326182417.8,up
18/12/2021 3:00,BTC/USDT,45676.88,46267.44,529423764.5,up
18/12/2021 2:00,BTC/USDT,45641.96,45676.79,496385408.7,up
18/12/2021 1:00,BTC/USDT,46287.94,45641.96,565568134.4,down
18/12/2021 0:00,BTC/USDT,46125.33,46287.94,621375143.9,up
17/12/2021 23:00,BTC/USDT,46522,46125.33,344653368.9,down
17/12/2021 22:00,BTC/USDT,46840.72,46522,1256532919,down
17/12/2021 21:00,BTC/USDT,46171.26,46840.71,679320657,up
17/12/2021 20:00,BTC/USDT,46742.66,46171.27,649742156.5,down
17/12/2021 19:00,BTC/USDT,46975.51,46742.66,385584441.7,down
17/12/2021 18:00,BTC/USDT,46748.84,46975.05,442340319.9,up
17/12/2021 17:00,BTC/USDT,47060.69,46748.83,505004331.5,down
17/12/2021 16:00,BTC/USDT,46490.5,47059.43,1573903694,up
17/12/2021 15:00,BTC/USDT,45944.63,46487.19,1853743019,up
17/12/2021 14:00,BTC/USDT,46935,45940.29,1946856892,down
17/12/2021 13:00,BTC/USDT,47025.92,46935,351000022.3,down
17/12/2021 12:00,BTC/USDT,47100.01,47026.98,430548757.8,down
17/12/2021 11:00,BTC/USDT,46933.33,47100,423155045.8,up
17/12/2021 10:00,BTC/USDT,47206.11,46931.46,502197138.5,down
17/12/2021 9:00,BTC/USDT,47115.73,47206.11,329319724,up
17/12/2021 8:00,BTC/USDT,46990,47115.74,456148501.8,up
17/12/2021 7:00,BTC/USDT,47418.4,46990.01,1119779644,down
17/12/2021 6:00,BTC/USDT,47694.85,47418.4,338233524.7,down
17/12/2021 5:00,BTC/USDT,47904.62,47695.44,287373722.4,down
17/12/2021 4:00,BTC/USDT,47762.2,47904.62,187956905.2,up
17/12/2021 3:00,BTC/USDT,47804.96,47762.21,153024683.6,down
17/12/2021 2:00,BTC/USDT,47837.94,47804.97,221517640.2,down
17/12/2021 1:00,BTC/USDT,47786.18,47837.93,242997951.3,up
17/12/2021 0:00,BTC/USDT,47629.1,47786.19,574014295.1,up
16/12/2021 23:00,BTC/USDT,47815.48,47624.5,423218830,down
16/12/2021 22:00,BTC/USDT,48089.92,47815.48,548745955.9,down
16/12/2021 21:00,BTC/USDT,47935.26,48089.91,218154476,up
16/12/2021 20:00,BTC/USDT,47874,47934.61,626542531.5,up
16/12/2021 19:00,BTC/USDT,47994.29,47874,470028955.9,down
16/12/2021 18:00,BTC/USDT,48093.9,47996.2,509289902.8,down
16/12/2021 17:00,BTC/USDT,48505.67,48093.89,577777496.1,down
16/12/2021 16:00,BTC/USDT,48584.84,48503.17,499663741.9,down
16/12/2021 15:00,BTC/USDT,48542.44,48584.85,748331117.6,up
16/12/2021 14:00,BTC/USDT,49006.71,48542.14,593610068.2,down
16/12/2021 13:00,BTC/USDT,48685.12,49006.71,893050595.5,up
16/12/2021 12:00,BTC/USDT,49198.05,48685.12,677132008.9,down
16/12/2021 11:00,BTC/USDT,49138,49198.04,580800570.4,up
16/12/2021 10:00,BTC/USDT,48954.6,49137.99,383647167.2,up
16/12/2021 9:00,BTC/USDT,48765.99,48954.59,190008687.5,up
16/12/2021 8:00,BTC/USDT,48718.16,48766,264841958.2,up
16/12/2021 7:00,BTC/USDT,48885.88,48718.17,300403429.9,down
16/12/2021 6:00,BTC/USDT,48520.01,48885.88,268738342.8,up
16/12/2021 5:00,BTC/USDT,48746.61,48520.01,207942367.6,down
16/12/2021 4:00,BTC/USDT,48822.43,48746.61,290219725.3,down
16/12/2021 3:00,BTC/USDT,49008.44,48821.44,270973656.9,down
16/12/2021 2:00,BTC/USDT,49032.26,49008.45,174795614.6,down
16/12/2021 1:00,BTC/USDT,49046.94,49032.27,250299468.3,down
16/12/2021 0:00,BTC/USDT,48870.48,49047.79,507336797.9,up
15/12/2021 23:00,BTC/USDT,48748.27,48870.48,325344034.2,up
15/12/2021 22:00,BTC/USDT,49154.31,48748.27,414075303.2,down
15/12/2021 21:00,BTC/USDT,49191.29,49154.3,529095692.5,down
15/12/2021 20:00,BTC/USDT,48656.02,49191.28,1533920637,up
15/12/2021 19:00,BTC/USDT,47819.95,48659.07,3820851906,up
15/12/2021 18:00,BTC/USDT,47075.94,47819.72,1156961264,up
15/12/2021 17:00,BTC/USDT,46986.61,47075.93,594022341.7,up
15/12/2021 16:00,BTC/USDT,46621.85,46986.62,781763957.1,up
15/12/2021 15:00,BTC/USDT,47364.77,46622.38,1293545338,down
15/12/2021 14:00,BTC/USDT,47647.59,47364.74,599113057.8,down
15/12/2021 13:00,BTC/USDT,47592.41,47647.58,606616891.1,up
15/12/2021 12:00,BTC/USDT,48135.19,47592.53,828493190.3,down
15/12/2021 11:00,BTC/USDT,48247.64,48135.18,332052328.9,down
15/12/2021 10:00,BTC/USDT,48491.41,48247.31,375317711.6,down
15/12/2021 9:00,BTC/USDT,48560.44,48491.41,271894674,down
15/12/2021 8:00,BTC/USDT,48199.99,48565.79,583144207,up
15/12/2021 7:00,BTC/USDT,48050.09,48200,354586471.3,up
15/12/2021 6:00,BTC/USDT,48111.31,48050.1,227965641.4,down
15/12/2021 5:00,BTC/USDT,48217.02,48109.13,229517276.4,down
15/12/2021 4:00,BTC/USDT,48250.17,48216.16,338056483.6,down
15/12/2021 3:00,BTC/USDT,47988,48250.16,265604798.9,up
15/12/2021 2:00,BTC/USDT,48062.37,47987.99,258418709.2,down
15/12/2021 1:00,BTC/USDT,48135.62,48063.52,248812750.1,down
15/12/2021 0:00,BTC/USDT,48324,48135.63,638999336.4,down
14/12/2021 23:00,BTC/USDT,48251.94,48324.04,309441122.3,up
14/12/2021 22:00,BTC/USDT,48280.22,48251.94,469988929.5,down
14/12/2021 21:00,BTC/USDT,47774.58,48280.22,959076378.3,up
14/12/2021 20:00,BTC/USDT,46844.15,47774.58,835056505.5,up
14/12/2021 19:00,BTC/USDT,46639.89,46844.02,394299707.6,up
14/12/2021 18:00,BTC/USDT,46614.11,46639.9,452827229.9,up
14/12/2021 17:00,BTC/USDT,46725.43,46614.11,428343751.4,down
14/12/2021 16:00,BTC/USDT,46833.08,46725.43,686960731.9,down
14/12/2021 15:00,BTC/USDT,47260.24,46833.09,803506391.7,down
14/12/2021 14:00,BTC/USDT,47157.26,47262.72,603671004,up
14/12/2021 13:00,BTC/USDT,47483.54,47154.28,587772249.4,down
14/12/2021 12:00,BTC/USDT,47599.9,47483.53,661875940.9,down
14/12/2021 11:00,BTC/USDT,47316,47599.9,482785602.7,up
14/12/2021 10:00,BTC/USDT,46818.66,47316,427308162.8,up
14/12/2021 9:00,BTC/USDT,47434.17,46820.43,614321276.8,down
14/12/2021 8:00,BTC/USDT,46981.78,47434.16,643416264.3,up
14/12/2021 7:00,BTC/USDT,46656.89,46981.79,398460493.3,up
14/12/2021 6:00,BTC/USDT,46678,46656.9,507155718.8,down
14/12/2021 5:00,BTC/USDT,46962.99,46677.99,332232015.3,down
14/12/2021 4:00,BTC/USDT,46937.26,46962.99,293842322.9,up
14/12/2021 3:00,BTC/USDT,47003.81,46937.26,253928718.7,down
14/12/2021 2:00,BTC/USDT,46855.01,47003.82,304342895.5,up
14/12/2021 1:00,BTC/USDT,46970.01,46855.01,429624728.9,down
14/12/2021 0:00,BTC/USDT,46679.93,46970,688481757.4,up
13/12/2021 23:00,BTC/USDT,46865.73,46679.93,383797706,down
13/12/2021 22:00,BTC/USDT,46759.84,46865.73,492120691.5,up
13/12/2021 21:00,BTC/USDT,46631.5,46760.07,528843836.6,up
13/12/2021 20:00,BTC/USDT,46699.36,46630.7,821654432.1,down
13/12/2021 19:00,BTC/USDT,47434.59,46699.36,2222221302,down
13/12/2021 18:00,BTC/USDT,47495.32,47434.59,383842897.6,down
13/12/2021 17:00,BTC/USDT,47141.09,47492.46,992266508.2,up
13/12/2021 16:00,BTC/USDT,47239.07,47141.09,1682144028,down
13/12/2021 15:00,BTC/USDT,47941.53,47239.07,1384278851,down
13/12/2021 14:00,BTC/USDT,48415.59,47941.52,1010113306,down
13/12/2021 13:00,BTC/USDT,48579.79,48415.59,701726314.3,down
13/12/2021 12:00,BTC/USDT,48824.53,48579.78,421202557,down
13/12/2021 11:00,BTC/USDT,48680,48825.17,278570314.3,up
13/12/2021 10:00,BTC/USDT,48844.65,48680.01,349214932.9,down
13/12/2021 9:00,BTC/USDT,48994.26,48844.66,300001606.7,down
13/12/2021 8:00,BTC/USDT,48731.02,48994.26,791057488.7,up
13/12/2021 7:00,BTC/USDT,48922,48731.03,485953725.7,down
13/12/2021 6:00,BTC/USDT,49220.82,48922,294560880.6,down
13/12/2021 5:00,BTC/USDT,49011.08,49221.11,417353079.9,up
13/12/2021 4:00,BTC/USDT,48852.96,49011,328983878,up
13/12/2021 3:00,BTC/USDT,48756.34,48852.97,379043926.8,up
13/12/2021 2:00,BTC/USDT,48582.22,48756.34,517234761.2,up
13/12/2021 1:00,BTC/USDT,49630.94,48580.67,1008174138,down
13/12/2021 0:00,BTC/USDT,50057.02,49630.94,475464189.5,down
12/12/2021 23:00,BTC/USDT,50262.88,50057.01,260592261.4,down
12/12/2021 22:00,BTC/USDT,49952.44,50262.87,235878562.5,up
12/12/2021 21:00,BTC/USDT,50263.09,49952.44,320294965.8,down
12/12/2021 20:00,BTC/USDT,50214.67,50266.3,283263500.3,up
12/12/2021 19:00,BTC/USDT,50461.99,50214.67,389605037.6,down
12/12/2021 18:00,BTC/USDT,50233.48,50461.98,666520099.8,up
12/12/2021 17:00,BTC/USDT,49857.87,50233.47,1138790099,up
12/12/2021 16:00,BTC/USDT,49609.39,49857.87,342607629.6,up
12/12/2021 15:00,BTC/USDT,49836.01,49609.38,325193450.8,down
12/12/2021 14:00,BTC/USDT,49778.83,49836.01,522189837,up
12/12/2021 13:00,BTC/USDT,49500.08,49778.83,568706061.9,up
12/12/2021 12:00,BTC/USDT,49103.9,49500.07,664278182.6,up
12/12/2021 11:00,BTC/USDT,48909.7,49103.88,419114184.9,up
12/12/2021 10:00,BTC/USDT,48804.94,48909.69,381499967.3,up
12/12/2021 9:00,BTC/USDT,48952.25,48804.94,338661070.4,down
12/12/2021 8:00,BTC/USDT,49276.19,48952.24,256841887.8,down
12/12/2021 7:00,BTC/USDT,49147.21,49276.18,186743657.1,up
